Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
762,2016-03-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,2016-03-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
764,2016-03-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
765,2016-03-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
766,2016-03-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
767,2016-03-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
768,2016-03-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
769,2016-03-09,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
770,2016-03-10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
771,2016-03-11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
772,2016-03-12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
773,2016-03-13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
774,2016-03-14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
775,2016-03-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
776,2016-03-16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
777,2016-03-17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
778,2016-03-18,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False
779,2016-03-19,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
780,2016-03-20,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
781,2016-03-21,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False
782,2016-03-22,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False
783,2016-03-23,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False
784,2016-03-24,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True
785,2016-03-25,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True
786,2016-03-26,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True
787,2016-03-27,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True
788,2016-03-28,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True
789,2016-03-29,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True
790,2016-03-30,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True
791,2016-03-31,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True
792,2016-04-01,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True
793,2016-04-02,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True
794,2016-04-03,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
795,2016-04-04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
796,2016-04-05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
797,2016-04-06,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
798,2016-04-07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
799,2016-04-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
800,2016-04-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
801,2016-04-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,2016-04-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,2016-04-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
804,2016-04-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805,2016-04-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,2016-04-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
807,2016-04-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,2016-04-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,2016-04-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,2016-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,2016-04-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,2016-04-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,2016-04-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814,2016-04-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815,2016-04-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
816,2016-04-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817,2016-04-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,2016-04-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,2016-04-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,2016-04-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,2016-04-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,2016-05-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,2016-05-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
824,2016-05-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
825,2016-05-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,2016-05-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,2016-05-06,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True
828,2016-05-07,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
829,2016-05-08,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
830,2016-05-09,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
831,2016-05-10,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
832,2016-05-11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
833,2016-05-12,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
834,2016-05-13,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
835,2016-05-14,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
836,2016-05-15,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
837,2016-05-16,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
838,2016-05-17,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False
839,2016-05-18,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
840,2016-05-19,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
841,2016-05-20,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
