,date,diesel_mean,e5_mean,e10_mean
665,2016-04-03,1.022,1.265,1.239
666,2016-04-04,1.022,1.268,1.232
667,2016-04-05,1.008,1.249,1.217
668,2016-04-06,0.999,1.252,1.219
669,2016-04-07,0.99,1.257,1.216
670,2016-04-08,0.985,1.252,1.22
671,2016-04-09,0.995,1.263,1.222
672,2016-04-10,1.005,1.272,1.239
673,2016-04-11,1.007,1.274,1.242
674,2016-04-12,1.012,1.274,1.241
675,2016-04-13,1.022,1.284,1.248
676,2016-04-14,1.033,1.292,1.256
677,2016-04-15,1.031,1.286,1.251
678,2016-04-16,1.044,1.289,1.254
679,2016-04-17,1.056,1.307,1.271
680,2016-04-18,1.036,1.287,1.252
681,2016-04-19,1.025,1.275,1.239
682,2016-04-20,1.033,1.276,1.239
683,2016-04-21,1.033,1.275,1.242
684,2016-04-22,1.048,1.289,1.256
685,2016-04-23,1.047,1.288,1.247
686,2016-04-24,1.054,1.298,1.255
687,2016-04-25,1.047,1.293,1.261
688,2016-04-26,1.052,1.296,1.264
689,2016-04-27,1.053,1.301,1.269
690,2016-04-28,1.058,1.3,1.266
691,2016-04-29,1.059,1.302,1.259
692,2016-04-30,1.068,1.307,1.275
693,2016-05-01,1.074,1.313,1.28
694,2016-05-02,1.07,1.313,1.28
695,2016-05-03,1.059,1.307,1.27
696,2016-05-04,1.057,1.306,1.274
697,2016-05-05,1.068,1.315,1.282
698,2016-05-06,1.059,1.306,1.274
699,2016-05-07,1.069,1.314,1.281
700,2016-05-08,1.084,1.328,1.295
701,2016-05-09,1.062,1.305,1.264
702,2016-05-10,1.06,1.301,1.269
703,2016-05-11,1.063,1.304,1.272
704,2016-05-12,1.06,1.299,1.257
705,2016-05-13,1.071,1.303,1.271
706,2016-05-14,1.073,1.31,1.27
707,2016-05-15,1.081,1.32,1.287
708,2016-05-16,1.092,1.332,1.299
709,2016-05-17,1.074,1.313,1.28
710,2016-05-18,1.082,1.321,1.289
711,2016-05-19,1.08,1.323,1.281
712,2016-05-20,1.082,1.319,1.287
713,2016-05-21,1.077,1.317,1.285
714,2016-05-22,1.091,1.327,1.294
715,2016-05-23,1.083,1.322,1.29
716,2016-05-24,1.082,1.32,1.288
717,2016-05-25,1.082,1.323,1.291
718,2016-05-26,1.097,1.334,1.301
719,2016-05-27,1.097,1.335,1.302
720,2016-05-28,1.092,1.332,1.299
721,2016-05-29,1.102,1.341,1.308
722,2016-05-30,1.095,1.337,1.305
723,2016-05-31,1.104,1.343,1.301
724,2016-06-01,1.099,1.34,1.297
725,2016-06-02,1.1,1.342,1.31
726,2016-06-03,1.096,1.34,1.308
727,2016-06-04,1.102,1.347,1.315
728,2016-06-05,1.103,1.345,1.312
729,2016-06-06,1.101,1.344,1.312
730,2016-06-07,1.102,1.343,1.311
731,2016-06-08,1.09,1.328,1.296
732,2016-06-09,1.096,1.326,1.294
733,2016-06-10,1.094,1.324,1.292
734,2016-06-11,1.108,1.337,1.305
735,2016-06-12,1.11,1.337,1.304
736,2016-06-13,1.1,1.331,1.299
737,2016-06-14,1.096,1.331,1.299
738,2016-06-15,1.097,1.323,1.291
739,2016-06-16,1.093,1.323,1.291
740,2016-06-17,1.091,1.321,1.289
741,2016-06-18,1.094,1.323,1.291
742,2016-06-19,1.097,1.327,1.295
743,2016-06-20,1.095,1.324,1.292
744,2016-06-21,1.094,1.315,1.283
745,2016-06-22,1.095,1.331,1.294
746,2016-06-23,1.095,1.329,1.297
747,2016-06-24,1.101,1.335,1.303
748,2016-06-25,1.104,1.339,1.306
749,2016-06-26,1.106,1.341,1.308
750,2016-06-27,1.104,1.34,1.308
751,2016-06-28,1.098,1.333,1.291
752,2016-06-29,1.088,1.326,1.294
753,2016-06-30,1.09,1.328,1.296
754,2016-07-01,1.089,1.324,1.292
755,2016-07-02,1.107,1.325,1.293
756,2016-07-03,1.101,1.332,1.299
757,2016-07-04,1.092,1.332,1.3
758,2016-07-05,1.09,1.327,1.294
759,2016-07-06,1.088,1.315,1.274
760,2016-07-07,1.079,1.303,1.271
761,2016-07-08,1.08,1.298,1.261
762,2016-07-09,1.091,1.305,1.273
763,2016-07-10,1.093,1.309,1.277
764,2016-07-11,1.089,1.307,1.275
